jobid, gpu type, walltime (s)
e1ccce448abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1188
e20ca19a8abb11eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 828
e2440d1a8abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
e28518b48abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
e2c26caa8abb11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
e2f8fdf68abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
e3325dd08abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
e375d4c08abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
e3a8274a8abb11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
e3e291d28abb11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
e4188e688abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
e44e3ee68abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
e48628108abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
e4bba1f28abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
e4f0ca128abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
e524bd9a8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
e56b15388abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
e5a738a68abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
e5e118288abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
e614a7568abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
e6571b7c8abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
e69b63a48abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
e6dcbe3a8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
e7177d728abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
e75a35d68abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
e79b65888abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
e7e1db808abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
e8228ffe8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
e869106e8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
e8b49ade8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 828
e8f5afb08abb11eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1008
e935dd388abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
e983f7988abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
e9c0fa948abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
e9f7bfd48abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
ea3070d68abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
ea6410da8abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 864
ea9c21f08abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
ead31b428abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
eb133fba8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
eb5084a68abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
eb81ade28abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
ebb986a48abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
ebfb633a8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
ec343fca8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
ec731a068abb11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
eca70d208abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
ece9da108abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
ed1eafd88abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
ed5bed768abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
ed9825c08abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
edced6888abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
ee0023328abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
ee3308c48abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
ee6752d28abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
eea3e9a48abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
eedc74e08abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
ef0a0b1c8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
ef3ab62c8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
ef6bc1188abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
efa2ab2e8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
efd8ee788abb11ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 828
f00568f48abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
f038384c8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
f06b14608abb11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
f09e4a248abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
f0cc54468abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1152
f0f879ea8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
f12daaa28abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
f15af70a8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
f18cb4f28abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
f1c31cc28abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
f1f2ecb88abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
f225f6bc8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
f25a78108abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
f28f44008abb11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1332
f2c9181a8abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
f2fd9d928abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
f33260fe8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
f361574c8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
f399da188abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
f3cf79de8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
f404eb828abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
f43c9b188abb11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
f4736e0e8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
f4ae5f468abb11eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1008
f4ebac028abb11ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1008
f55b00ca8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
f59750848abb11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
f5cd91808abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
f6052f788abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
f646ae8a8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
f67e1ce48abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
f6b769cc8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1044
f6ea0dc88abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
f71fa0828abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
f757eb5e8abb11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
f7926e508abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
f7d0d1728abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
f80c04f48abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
f848c2868abb11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
f88f32208abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
f8cf1ade8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
f9044c5e8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
f934fb428abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
fa86d7ea8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
fb1b5f788abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
fb569e4e8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
fb9bb5ba8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
fc4f5bba8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
fc8871988abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
fcba2fc68abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
fcef12ea8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
fd21300e8abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1188
fd588cb68abb11ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
fd9139088abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
fdd8e0008abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
fe105aa88abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
fe438ad68abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
fe853ea48abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
feb6a43a8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
feeac7ce8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
ff1c04928abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
ff55e0e08abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
ff93f57e8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
ffeebed28abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
0026b9f48abc11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1116
00699b348abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
00d7ef588abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
011cbcd28abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
0155d2928abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
019b7c848abc11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
01d584388abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
020a6ea08abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
023b43188abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
0279fa688abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
02b77bc28abc11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
02fb08ec8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
034ee4588abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
03960cac8abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
03d3e52c8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
0406eec28abc11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
043f53fc8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
046f73c08abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
04a7ddf08abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1080
04d886b28abc11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
050dc7788abc11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
054760148abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
057f13428abc11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
05b6e1968abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
05f1cf048abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
0629ce5e8abc11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
0665317e8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
0697c36e8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
06d102d28abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
070907c28abc11ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
073b22028abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1836
076da9ca8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
07ab223c8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
07e9200a8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
082de00a8abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
0868a76c8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
08a7b5888abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
08e5af508abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
0926ce4a8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
0968e6688abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
09a901948abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
09e25cd28abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
0a1545d48abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
0a5037d48abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
0a984cae8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
0acf22108abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
0b1570308abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1404
0b5239de8abc11ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
0b866b788abc11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
0bc2e8328abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
0bf43c3e8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
0c37d8868abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
0c670b1a8abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
0c9cca168abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
0d03db208abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
0d3a770c8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
0d6e39fc8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
0daa95148abc11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1188
0deb25348abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
0e25f1b48abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
0e66f8808abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
0e9d7c988abc11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1116
0ed4196a8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
0f14156a8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
0f4e3b3c8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
0f8aee2e8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1224
0fceff888abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1188
10072bec8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
1043ccf08abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
107c242e8abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
10b265a28abc11ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
10e66e928abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
11201c468abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
1156cc6e8abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
11a4a2548abc11ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
11e397de8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
12202db68abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
1263823c8abc11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
12a0e0788abc11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
12d388fc8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
131273508abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
135282248abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
138b8c908abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
13c1fffa8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
13fc43ea8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
143674b68abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
146772648abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
149c430e8abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
14d165208abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
15058fee8abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
15428d728abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
15776cb88abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
15aba0fa8abc11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
15df6a028abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
1615298a8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
164b9c868abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
168eca9c8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
16cc92f08abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
1701937e8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
173a3c1a8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
17782c1e8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
17ae2c4c8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
17f87a048abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
183cc97a8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
1879e8f08abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
18cb54388abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
1900dfea8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
193436608abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
1973a00c8abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
19a903f08abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
19df61348abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
1a166fbc8abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
1a4adbd08abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
1a8d33908abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
1ac0b6988abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
1af5bf5a8abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
1b3452108abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
1b7312528abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
1bb0e5f08abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
1becbb668abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
1c354e588abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
1c6c9e088abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
1ca4d1d88abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
1ce66b528abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
1d17ae568abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
1d4dbcd08abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
1d7dd6f48abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
1dafe8c48abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
1eeeaa9a8abc11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
21776f188abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
22b04e188abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
22ddfe9e8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
2310a9f28abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
234669ca8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
23815d788abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
23b471868abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
23edf3848abc11ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 828
242c5d548abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
246abf868abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
24ab3aca8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
24deec308abc11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
2512fe268abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
25504f428abc11ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
258d3de48abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
25c720408abc11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
2604e6aa8abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1224
2637291c8abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
266955868abc11ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
26a55dce8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1116
26e8c3168abc11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
2722b0768abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
276080e08abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
279e7a128abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
27cf9e6c8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1188
28073d368abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
2841c0148abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
287b71108abc11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
28ae41ee8abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1296
28e60cf08abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
292775968abc11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
2960bf048abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
2990be2a8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1080
29be036c8abc11eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
29ef7cd08abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
2a2198c88abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
2a5832a28abc11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1188
2a93b1a68abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
2acf222c8abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
2b03f92a8abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
2b39cc1c8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1152
2b6f324e8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
2bad73888abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
2be97c708abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
2c21b2b68abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
2c5215be8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
2c893ec28abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
2cbd75ca8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
2ceaa34c8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
2d22e50e8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
2d5c8b388abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
2d9d49028abc11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1152
2dd3f3268abc11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1080
2e1059388abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
2e4f0fd48abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
