Active Internet connections (servers and established)
Proto Recv-Q Send-Q Local Address           Foreign Address         State       PID/Program name    
tcp        0      0 172.31.16.161:9618      172.31.6.172:32775      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.59:35700       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.82:40609       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.221:41560     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.178:37119     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.200:38292     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.191:35467      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.10:35945       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.187:33508     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.206:35205     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.125:36297      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.234:41290     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.68:35466       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.109:40182      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.0:36061       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.31:37001      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.39:36450      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.1:36578        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.88:40529       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.237:35146     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.223:37041      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.184:33549     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.32:37190      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.137:36523     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.107:44589     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.85:36913      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.86:42255      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.205:41514     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.45:43677      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.152:45537      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.100:38534      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.176:44227      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.88:35260       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.190:39934     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.152:40257      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.114:35304      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.158:33479     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.255:41914      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.49:41079       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.196:33305     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.183:39953     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.47:38215      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.30:46030      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.204:33844      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.145:38846      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.130:35994      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.191:35796      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.39:45278       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.224:42609     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.177:35211      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.237:42442      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.5:34843        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.86:40380       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.45:34998      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.175:34716     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.171:46762     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.208:39933     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.51:34497      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.126:42201      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.107:37866     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.120:41137     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.76:40678      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.11:35513      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.128:35806     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.46:46324       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.193:44837      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.115:39188     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.31:37487      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.214:34577     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.143:46702      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.120:40170      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.109:39542     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.253:43795     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.65:36272      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.41:43602      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.185:34569     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.190:39233     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.121:45014      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.234:34649      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.97:37456      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.187:44878      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.185:43286     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.185:42769     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.194:40290      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.109:37570      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.201:42806     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.125:33586     ESTABLISHED 2481/condor_collect 
tcp        0     36 172.31.16.161:22        68.7.35.235:55074       ESTABLISHED 2384/sshd: centos [ 
tcp        0      0 172.31.16.161:9618      172.31.2.83:42529       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.18:32929       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.64:41272      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.144:39867     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.234:45877      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.73.21:36545      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.193:38805      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.58:38308      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.122:33687     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.31:38307       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.44:45951      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.15:35145      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.117:45900      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.154:44584     ESTABLISHED 2481/condor_collect 
tcp6       0      0 ::1:25                  :::*                    LISTEN      2068/master         
tcp6       0      0 :::111                  :::*                    LISTEN      1/systemd           
tcp6       0      0 :::22                   :::*                    LISTEN      2104/sshd           
udp        0      0 0.0.0.0:31949           0.0.0.0:*                           2481/condor_collect 
udp        0      0 0.0.0.0:68              0.0.0.0:*                           1874/dhclient       
udp        0      0 0.0.0.0:111             0.0.0.0:*                           1/systemd           
udp        0      0 127.0.0.1:323           0.0.0.0:*                           1571/chronyd        
udp        0      0 0.0.0.0:890             0.0.0.0:*                           1570/rpcbind        
udp        0      0 0.0.0.0:1647            0.0.0.0:*                           2483/condor_schedd  
udp        0      0 0.0.0.0:8516            0.0.0.0:*                           2483/condor_schedd  
udp        0      0 0.0.0.0:9618            0.0.0.0:*                           2481/condor_collect 
udp6       0      0 :::111                  :::*                                1/systemd           
udp6       0      0 ::1:323                 :::*                                1571/chronyd        
udp6       0      0 :::890                  :::*                                1570/rpcbind        
Active UNIX domain sockets (servers and established)
Proto RefCnt Flags       Type       State         I-Node   PID/Program name     Path
unix  2      [ ACC ]     SEQPACKET  LISTENING     13055    1/systemd            /run/udev/control
unix  2      [ ACC ]     STREAM     LISTENING     15873    1/systemd            /var/run/rpcbind.sock
unix  2      [ ACC ]     STREAM     LISTENING     9987     1/systemd            /run/systemd/private
unix  2      [ ACC ]     STREAM     LISTENING     21311    2483/condor_schedd   @8107e4e6ba78df195a65f04be582a5d4ad62588d0673d59772e05d03608fe873/2438_d7fc_4
unix  2      [ ACC ]     STREAM     LISTENING     24553    2438/condor_master   @8107e4e6ba78df195a65f04be582a5d4ad62588d0673d59772e05d03608fe873/2438_d7fc
unix  2      [ ACC ]     STREAM     LISTENING     20798    2068/master          private/tlsmgr
unix  2      [ ACC ]     STREAM     LISTENING     20801    2068/master          private/rewrite
unix  2      [ ACC ]     STREAM     LISTENING     20804    2068/master          private/bounce
unix  2      [ ACC ]     STREAM     LISTENING     20807    2068/master          private/defer
unix  2      [ ACC ]     STREAM     LISTENING     20810    2068/master          private/trace
unix  2      [ ACC ]     STREAM     LISTENING     20813    2068/master          private/verify
unix  2      [ ACC ]     STREAM     LISTENING     20819    2068/master          private/proxymap
unix  2      [ ACC ]     STREAM     LISTENING     20822    2068/master          private/proxywrite
unix  2      [ ACC ]     STREAM     LISTENING     20825    2068/master          private/smtp
unix  2      [ ACC ]     STREAM     LISTENING     21309    2482/condor_negotia  @8107e4e6ba78df195a65f04be582a5d4ad62588d0673d59772e05d03608fe873/2438_d7fc_3
unix  2      [ ACC ]     STREAM     LISTENING     20828    2068/master          private/relay
unix  2      [ ACC ]     STREAM     LISTENING     20834    2068/master          private/error
unix  2      [ ACC ]     STREAM     LISTENING     20837    2068/master          private/retry
unix  2      [ ACC ]     STREAM     LISTENING     20840    2068/master          private/discard
unix  2      [ ]         DGRAM                    13116    1/systemd            /run/systemd/shutdownd
unix  2      [ ACC ]     STREAM     LISTENING     20843    2068/master          private/local
unix  2      [ ACC ]     STREAM     LISTENING     20846    2068/master          private/virtual
unix  2      [ ACC ]     STREAM     LISTENING     20849    2068/master          private/lmtp
unix  2      [ ACC ]     STREAM     LISTENING     22658    2068/master          private/anvil
unix  2      [ ACC ]     STREAM     LISTENING     22661    2068/master          private/scache
unix  3      [ ]         DGRAM                    8787     1/systemd            /run/systemd/notify
unix  2      [ ]         DGRAM                    8789     1/systemd            /run/systemd/cgroups-agent
unix  2      [ ACC ]     STREAM     LISTENING     8797     1/systemd            /run/systemd/journal/stdout
unix  5      [ ]         DGRAM                    8800     1/systemd            /run/systemd/journal/socket
unix  15     [ ]         DGRAM                    8802     1/systemd            /dev/log
unix  2      [ ACC ]     STREAM     LISTENING     16015    1576/gssproxy        /var/lib/gssproxy/default.sock
unix  2      [ ACC ]     STREAM     LISTENING     20787    2068/master          public/pickup
unix  2      [ ]         DGRAM                    16007    1571/chronyd         /var/run/chrony/chronyd.sock
unix  2      [ ACC ]     STREAM     LISTENING     16016    1576/gssproxy        /run/gssproxy.sock
unix  2      [ ACC ]     STREAM     LISTENING     20791    2068/master          public/cleanup
unix  2      [ ACC ]     STREAM     LISTENING     20794    2068/master          public/qmgr
unix  2      [ ACC ]     STREAM     LISTENING     20816    2068/master          public/flush
unix  2      [ ACC ]     STREAM     LISTENING     20831    2068/master          public/showq
unix  2      [ ACC ]     STREAM     LISTENING     17889    1/systemd            /run/dbus/system_bus_socket
unix  2      [ ACC ]     STREAM     LISTENING     27751    2481/condor_collect  @8107e4e6ba78df195a65f04be582a5d4ad62588d0673d59772e05d03608fe873/collector
unix  3      [ ]         STREAM     CONNECTED     20785    2068/master          
unix  3      [ ]         STREAM     CONNECTED     21005    1/systemd            /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     21269    2438/condor_master   
unix  2      [ ]         DGRAM                    21023    2100/rsyslogd        
unix  3      [ ]         STREAM     CONNECTED     17176    1576/gssproxy        
unix  3      [ ]         STREAM     CONNECTED     17320    1568/dbus-daemon     /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     17131    1564/irqbalance      
unix  3      [ ]         STREAM     CONNECTED     21779    2107/crond           
unix  3      [ ]         STREAM     CONNECTED     18963    1/systemd            /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     19980    1/systemd            /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     22225    1/systemd            /run/systemd/journal/stdout
unix  2      [ ]         DGRAM                    19045    1567/polkitd         
unix  3      [ ]         STREAM     CONNECTED     21004    2104/sshd            
unix  3      [ ]         STREAM     CONNECTED     18965    1/systemd            /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     22662    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20792    2068/master          
unix  2      [ ]         DGRAM                    19983    2107/crond           
unix  3      [ ]         STREAM     CONNECTED     22663    2068/master          
unix  3      [ ]         STREAM     CONNECTED     22660    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20793    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20788    2068/master          
unix  2      [ ]         DGRAM                    10123    942/systemd-udevd    
unix  2      [ ]         DGRAM                    84800    5212/sudo            
unix  2      [ ]         DGRAM                    19804    2076/qmgr            
unix  3      [ ]         STREAM     CONNECTED     20796    2068/master          
unix  3      [ ]         STREAM     CONNECTED     18002    1566/systemd-logind  
unix  3      [ ]         STREAM     CONNECTED     22656    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20795    2068/master          
unix  2      [ ]         DGRAM                    18009    1571/chronyd         
unix  2      [ ]         DGRAM                    16603    1059/auditd          
unix  3      [ ]         STREAM     CONNECTED     22657    2068/master          
unix  2      [ ]         DGRAM                    18029    1568/dbus-daemon     
unix  2      [ ]         DGRAM                    20553    1874/dhclient        
unix  3      [ ]         STREAM     CONNECTED     18016    1576/gssproxy        
unix  2      [ ]         DGRAM                    19801    2068/master          
unix  3      [ ]         STREAM     CONNECTED     16605    1059/auditd          
unix  2      [ ]         DGRAM                    13182    1/systemd            
unix  3      [ ]         STREAM     CONNECTED     18024    1568/dbus-daemon     
unix  3      [ ]         STREAM     CONNECTED     18003    1/systemd            /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     22659    2068/master          
unix  3      [ ]         STREAM     CONNECTED     17319    1567/polkitd         
unix  3      [ ]         DGRAM                    10139    942/systemd-udevd    
unix  3      [ ]         STREAM     CONNECTED     15403    1/systemd            /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     20799    2068/master          
unix  3      [ ]         STREAM     CONNECTED     19698    1959/python2         
unix  3      [ ]         DGRAM                    10140    942/systemd-udevd    
unix  3      [ ]         STREAM     CONNECTED     18015    1576/gssproxy        
unix  3      [ ]         STREAM     CONNECTED     16604    1059/auditd          
unix  3      [ ]         STREAM     CONNECTED     15402    942/systemd-udevd    
unix  3      [ ]         STREAM     CONNECTED     20786    2068/master          
unix  3      [ ]         STREAM     CONNECTED     18025    1568/dbus-daemon     
unix  3      [ ]         STREAM     CONNECTED     20800    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20789    2068/master          
unix  2      [ ]         DGRAM                    9995     905/systemd-journal  
unix  3      [ ]         STREAM     CONNECTED     21623    1568/dbus-daemon     /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     20835    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20836    2068/master          
unix  3      [ ]         STREAM     CONNECTED     22598    1959/python2         
unix  3      [ ]         STREAM     CONNECTED     17276    1566/systemd-logind  
unix  3      [ ]         STREAM     CONNECTED     20838    2068/master          
unix  3      [ ]         STREAM     CONNECTED     15993    1/systemd            /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     22027    2384/sshd: centos [  
unix  3      [ ]         STREAM     CONNECTED     20839    2068/master          
unix  3      [ ]         STREAM     CONNECTED     18027    1568/dbus-daemon     /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     20841    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20842    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20802    2068/master          
unix  3      [ ]         STREAM     CONNECTED     22026    2387/sshd: centos@p  
unix  3      [ ]         STREAM     CONNECTED     20844    2068/master          
unix  2      [ ]         DGRAM                    17267    1566/systemd-logind  
unix  3      [ ]         STREAM     CONNECTED     20845    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20847    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20848    2068/master          
unix  3      [ ]         STREAM     CONNECTED     17265    1568/dbus-daemon     
unix  3      [ ]         STREAM     CONNECTED     20820    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20805    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20821    2068/master          
unix  2      [ ]         DGRAM                    16013    1576/gssproxy        
unix  3      [ ]         STREAM     CONNECTED     20823    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20806    2068/master          
unix  2      [ ]         DGRAM                    22667    2074/pickup          
unix  3      [ ]         STREAM     CONNECTED     20824    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20809    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20808    2068/master          
unix  2      [ ]         DGRAM                    20117    2384/sshd: centos [  
unix  3      [ ]         STREAM     CONNECTED     20826    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20811    2068/master          
unix  3      [ ]         STREAM     CONNECTED     18026    1568/dbus-daemon     /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     20827    2068/master          
unix  3      [ ]         STREAM     CONNECTED     15995    1/systemd            
unix  3      [ ]         STREAM     CONNECTED     20829    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20812    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20830    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20815    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20803    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20814    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20610    1/systemd            /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     20832    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20817    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20833    2068/master          
unix  3      [ ]         STREAM     CONNECTED     20818    2068/master          
